time,id,x,y,w,h,vx,vy,v,ax,ay,a,Speed2D-(m/s),VelForward-(m/s),VelLateral-(m/s)
66024.34,3.0,313.8787,112.4088,12.8571,7.7143,-8.4739,-3.826,9.2975,-0.1157,-0.2546,0.2083,10.43,10.36,-1.2
66024.37,3.0,313.5956,112.2812,13.3714,7.7143,-8.4934,-3.8286,9.3165,-0.5863,-0.0771,0.5631,10.42,10.35,-1.21
66024.4,3.0,313.3117,112.1536,13.3714,7.7143,-8.5181,-3.8273,9.3384,-0.7406,0.0386,0.6557,10.39,10.32,-1.21
66024.44,3.0,313.0268,112.026,13.8857,7.8,-8.5451,-3.8301,9.3641,-0.81,-0.0849,0.7714,10.37,10.3,-1.22
66024.47,3.0,312.7412,111.8983,13.3714,7.5429,-8.568999999999999,-3.8291,9.3857,-0.7174,0.0309,0.6403,10.33,10.26,-1.2
66024.5,3.0,312.455,111.7707,13.3714,7.4571,-8.5852,-3.8278,9.3999,-0.486,0.0386,0.4243,10.32,10.24,-1.21
66024.54,3.0,312.1690000000001,111.6431,13.3714,7.3714,-8.5801,-3.8301,9.3963,0.1543,-0.0694,-0.1157,10.3,10.23,-1.2
66024.57,3.0,311.8836,111.5153,13.3714,7.3714,-8.5621,-3.8327,9.3808,0.54,-0.0771,-0.4629,10.27,10.2,-1.22
66024.6,3.0,311.5995,111.3876,13.3714,7.2,-8.5227,-3.8319,9.3446,1.1803,0.0231,-1.0877,10.26,10.19,-1.1900001
66024.64,3.0,311.317,111.2599,12.8571,7.2,-8.4775,-3.8314,9.3032,1.3577,0.0154,-1.242,10.23,10.16,-1.2
66024.67,3.0,311.0359,111.1323,12.8571,7.2,-8.4315,-3.8268,9.2592,1.3809,0.1389,-1.3114,10.21,10.14,-1.2
66024.7,3.0,310.7565,111.005,12.8571,7.2,-8.3829,-3.8186,9.2116,1.4580000000000002,0.2469,-1.4271,10.19,10.12,-1.21
66024.74,3.0,310.4779,110.8781,12.3429,7.1143,-8.3587,-3.8073,9.1849,0.7251,0.3394,-0.8023,10.18,10.1,-1.22
66024.77,3.0,310.1991,110.7514,12.3429,7.2857,-8.3631,-3.8006,9.1862,-0.1311,0.2006,0.0386,10.17,10.1,-1.21
66024.8,3.0,309.9196,110.6249,13.3714,7.5428,-8.3836,-3.7967,9.2034,-0.6171,0.1157,0.5169,10.16,10.09,-1.22
66024.84,3.0,309.6394,110.4985,13.3714,7.4571,-8.4075,-3.7911,9.2227,-0.7174,0.1697,0.5863,10.14,10.07,-1.22
66024.87,3.0,309.3579,110.3722,13.3714,7.4572,-8.4446,-3.79,9.2561,-1.1109,0.0309,1.0029,10.14,10.07,-1.23
66024.9,3.0,309.0745,110.2458,13.3714,7.3714,-8.5032,-3.7916,9.3101,-1.7589,-0.0463,1.6277,10.14,10.07,-1.22
66024.94,3.0,308.7888,110.1193,13.8857,7.2857,-8.5693,-3.7929,9.3711,-1.9826,-0.0386,1.8283,10.16,10.09,-1.24
66024.97,3.0,308.501,109.993,13.8857,7.3714,-8.6341,-3.7908,9.4297,-1.944,0.0617,1.7511,10.15,10.08,-1.1900001
66025.0,3.0,308.2116,109.8668,13.8857,7.3714,-8.6814,-3.7841,9.4703,-1.4194,0.2006,1.2189,10.16,10.08,-1.24
66025.04,3.0,307.9211,109.7413,13.8857,7.2857,-8.7166,-3.7669,9.4958,-1.0569,0.5169,0.7637,10.14,10.06,-1.23
66025.07,3.0,307.6301,109.6165,13.3714,7.2,-8.7295,-3.7448,9.4989,-0.3857,0.6634,0.0926,10.12,10.05,-1.22
66025.1,3.0,307.3391,109.4924,13.3714,7.2,-8.731,-3.7203,9.4906,-0.0463,0.7329,-0.2469,10.1,10.03,-1.22
66025.14,3.0,307.0483,109.3692,12.8571,7.1143,-8.7238,-3.6962,9.4744,0.21600000000000005,0.7251,-0.486,10.1,10.03,-1.23
66025.17,3.0,306.7579,109.2468,13.8857,7.2,-8.7094,-3.673,9.4523,0.4320000000000001,0.6943,-0.6711,10.12,10.04,-1.21
66025.2,3.0,306.4686,109.125,12.8571,7.0286,-8.6811,-3.654,9.4189,0.8486,0.5709,-1.0029,10.12,10.05,-1.23
66025.24,3.0,306.1799,109.0039,12.8571,7.0286,-8.6608,-3.6342,9.3924,0.6094,0.594,-0.7946,10.12,10.05,-1.22
66025.27,3.0,305.8919,108.8833,12.8571,7.2,-8.6403,-3.6165,9.3667,0.6171,0.5323,-0.7714,10.11,10.04,-1.21
66025.3,3.0,305.6049,108.7632,12.8571,7.0286,-8.6089,-3.6028,9.3325,0.9411,0.4089,-1.026,10.12,10.04,-1.22
66025.34,3.0,305.3189,108.6439,12.8571,7.0286,-8.5791,-3.5810000000000004,9.2965,0.8949,0.6557,-1.08,10.11,10.04,-1.21
66025.37,3.0,305.0338,108.5254,12.8571,7.5429,-8.5541,-3.5535,9.2628,0.7483,0.8254,-1.0106,10.11,10.04,-1.21
66025.4,3.0,304.7492,108.408,13.3714,7.2857,-8.5369,-3.5236,9.2355,0.5169,0.8949,-0.8177,10.11,10.03,-1.22
66025.44,3.0,304.4649,108.2916,12.8571,7.2,-8.5294,-3.4912,9.2163,0.2237,0.972,-0.5786,10.11,10.04,-1.21
66025.47,3.0,304.1805,108.1764,13.3714,7.2858,-8.5325,-3.4563,9.206,-0.0926,1.0491,-0.3086,10.11,10.04,-1.2
66025.5,3.0,303.8954,108.0624,13.8857,7.3714,-8.5541,-3.4203,9.2127,-0.648,1.08,0.2006,10.12,10.04,-1.2
66025.54,3.0,303.6097,107.9496,13.8857,7.3714,-8.5703,-3.384,9.2142,-0.486,1.0877,0.0463,10.11,10.04,-1.1900001
66025.57,3.0,303.3234,107.8379,13.3714,7.2857,-8.5881,-3.3508,9.2186,-0.5323,0.9951,0.1311,10.11,10.04,-1.21
66025.6,3.0,303.0366,107.7272,13.3714,7.4571,-8.6048,-3.3213,9.2235,-0.5014,0.8871,0.1466,10.11,10.04,-1.1900001
66025.64,3.0,302.7496,107.6174,12.8571,7.3714,-8.6091,-3.2943,9.2178,-0.1311,0.81,-0.1697,10.12,10.04,-1.2
66025.67,3.0,302.4625,107.5081,13.3714,7.5429,-8.613,-3.2778,9.2157,-0.1157,0.4937,-0.0694,10.13,10.06,-1.2
66025.7,3.0,302.1752,107.399,13.3714,7.4571,-8.6194,-3.2719,9.2196,-0.1929,0.1774,0.1157,10.12,10.05,-1.1900001
66025.74,3.0,301.8876,107.2898,13.3714,7.4571,-8.6297,-3.276,9.2307,-0.3086,-0.1234,0.3317,10.12,10.05,-1.2
66025.77,3.0,301.5994,107.1801,13.3714,7.5429,-8.6451,-3.2922,9.2507,-0.4629,-0.486,0.6017,10.13,10.06,-1.2
66025.8,3.0,301.3105,107.0693,13.3714,7.4571,-8.6655,-3.3228,9.2808,-0.6094,-0.918,0.8949,10.13,10.05,-1.21
66025.84,3.0,301.0209,106.9571,13.3714,7.4571,-8.6904,-3.3665,9.3196,-0.7483,-1.3114,1.1726,10.13,10.06,-1.2
66025.87,3.0,300.7303,106.8433,13.3714,7.5428,-8.7179,-3.4151,9.3631,-0.8254,-1.4580000000000002,1.296,10.14,10.06,-1.21
66025.9,3.0,300.4388,106.7275,13.8857,7.5429,-8.7447,-3.4719,9.4086,-0.8023,-1.7049,1.3731,10.14,10.07,-1.1900001
66025.94,3.0,300.1468,106.6099,13.3714,7.5429,-8.7601,-3.5288,9.4441,-0.4629,-1.7049,1.0646,10.15,10.08,-1.1900001
66025.97,3.0,299.8543,106.4904,13.8857,7.5429,-8.774,-3.5861,9.4785,-0.4166,-1.7203,1.0337,10.14,10.07,-1.21
66026.0,3.0,299.5616,106.3692,13.8857,7.4571,-8.7812,-3.6355,9.504,-0.21600000000000005,-1.4811,0.7637,10.15,10.08,-1.21
66026.04,3.0,299.2681,106.2463,13.8857,7.6286,-8.8051,-3.6877,9.5462,-0.7174,-1.5659999999999998,1.2651,10.16,10.09,-1.2
66026.07,3.0,298.9735,106.1219,13.3714,7.4571,-8.8377,-3.7317,9.5932,-0.9797,-1.3191,1.4117,10.16,10.09,-1.2
66026.1,3.0,298.6776,105.9964,13.3714,7.2,-8.8781,-3.7651,9.6434,-1.2111,-1.0029,1.5043,10.17,10.09,-1.2
66026.14,3.0,298.3801,105.8702,13.3714,7.2,-8.9236,-3.7862,9.6935,-1.3654,-0.6326,1.5043,10.17,10.1,-1.21
66026.17,3.0,298.0811,105.7436,12.8571,7.0286,-8.9704,-3.7975,9.7411,-1.404,-0.3394,1.4271,10.18,10.11,-1.21
66026.2,3.0,297.7806,105.6168,13.3714,7.0286,-9.0141,-3.8044,9.784,-1.3114,-0.2083,1.2883,10.18,10.11,-1.1900001
66026.24,3.0,297.4793,105.4899,12.8571,7.0286,-9.0401,-3.8065,9.8087,-0.7791,-0.0617,0.7406,10.19,10.12,-1.1799998999999999
66026.27,3.0,297.1774,105.3629,12.8571,7.0286,-9.0576,-3.8088,9.8259,-0.5246,-0.0694,0.5091,10.18,10.11,-1.21
66026.3,3.0,296.8752,105.2357,12.3429,7.1143,-9.0643,-3.8165,9.8349,-0.2006,-0.2314,0.2777,10.2,10.13,-1.2
66026.34,3.0,296.5733,105.1083,12.8571,6.8571,-9.0586,-3.8232,9.8324,0.1697,-0.2006,-0.0771,10.2,10.13,-1.21
66026.37,3.0,296.2723,104.9806,12.8571,7.1143,-9.0291,-3.8299,9.8077,0.8871,-0.2006,-0.7406,10.21,10.14,-1.1900001
66026.4,3.0,295.973,104.8531,12.8571,6.8571,-8.9776,-3.8268,9.7591,1.5429,0.0926,-1.4580000000000002,10.22,10.15,-1.22
66026.44,3.0,295.6757,104.7259,12.8571,7.0287,-8.9218,-3.8147,9.703,1.6740000000000002,0.3626,-1.6817,10.22,10.15,-1.21
66026.47,3.0,295.38,104.5996,12.3429,6.7714,-8.8689,-3.7877,9.6439,1.5891,0.81,-1.7819999999999998,10.25,10.19,-1.1799998999999999
66026.5,3.0,295.0856,104.4746,12.8571,6.9429,-8.8329,-3.752,9.5968,1.08,1.0723,-1.4117,10.27,10.2,-1.15
66026.54,3.0,294.7924,104.351,12.8571,6.7714,-8.7963,-3.708,9.5459,1.0954,1.3191,-1.5197,10.29,10.23,-1.12
66026.57,3.0,294.5,104.2289,12.3429,6.8571,-8.7711,-3.6625,9.505,0.7559999999999999,1.3654,-1.2266,10.3,10.24,-1.09
66026.6,3.0,294.208,104.1084,12.8571,6.9429,-8.7606,-3.6154,9.4773,0.3163,1.4117,-0.8331,10.32,10.27,-1.0700001000000001
66026.64,3.0,293.9158,103.9894,12.3429,6.8571,-8.7665,-3.5704,9.4657,-0.1774,1.35,-0.3471,10.34,10.29,-1.03
66026.67,3.0,293.6228,103.8717,12.8571,7.2,-8.7899,-3.5295,9.4721,-0.7020000000000001,1.2266,0.1929,10.34,10.29,-0.98000002
66026.7,3.0,293.3284,103.7552,12.3429,7.2,-8.8318,-3.4948,9.4981,-1.2574,1.0414,0.7791,10.33,10.29,-0.97000003
66026.74,3.0,293.0318,103.6393,12.8571,7.4571,-8.8977,-3.4763,9.5526,-1.9749,0.5554,1.6354,10.33,10.29,-0.89999998
66026.77,3.0,292.733,103.5236,12.3429,7.4572,-8.963,-3.4709,9.6115,-1.9594,0.162,1.7666,10.35,10.31,-0.88999999
66026.8,3.0,292.432,103.4076,12.3429,7.4571,-9.0324,-3.4817,9.6801,-2.0829,-0.324,2.0597,10.35,10.31,-0.82999998
66026.84,3.0,292.1286,103.2906,12.8571,7.5429,-9.1005,-3.5097,9.7539,-2.0443,-0.8409,2.2063,10.35,10.32,-0.82999998
66026.87,3.0,291.8234,103.1721,12.8571,7.6286,-9.1548,-3.5555,9.8211,-1.6277,-1.3731,2.0134,10.34,10.31,-0.75999999
66026.9,3.0,291.5167,103.0515,12.8571,7.8857,-9.2029,-3.6172,9.8882,-1.4426,-1.8514,2.0211,10.35,10.32,-0.75999999
66026.94,3.0,291.2088,102.9286,12.3429,7.7143,-9.2361,-3.6872,9.9447,-0.9951,-2.0983,1.6971,10.34,10.31,-0.70999998
66026.97,3.0,290.8996,102.8032,12.3429,7.5429,-9.2751,-3.7625,10.0093,-1.1726,-2.2603,1.9286,10.35,10.32,-0.69999999
66027.0,3.0,290.5896,102.6752,12.3429,7.4571,-9.3009,-3.8381,10.0617,-0.7714,-2.268,1.5737,10.33,10.31,-0.63999999
66027.04,3.0,290.2788,102.5452,11.8286,7.2,-9.323,-3.9024,10.1067,-0.6634,-1.9286,1.35,10.33,10.32,-0.58999997
66027.07,3.0,289.9675,102.4134,12.3429,7.3714,-9.3417,-3.9525,10.1435,-0.5631,-1.5043,1.1031,10.33,10.32,-0.57999998
66027.1,3.0,289.6558,102.2805,12.8571,7.4571,-9.3489,-3.9873,10.1638,-0.21600000000000005,-1.0414,0.6094,10.35,10.33,-0.56999999
66027.14,3.0,289.3437,102.1469,12.8571,7.5429,-9.3646,-4.0078,10.1862,-0.4706,-0.6171,0.6789,10.35,10.34,-0.54000002
66027.17,3.0,289.0314,102.0131,12.8571,7.6286,-9.3693,-4.0137,10.1929,-0.1389,-0.1774,0.2006,10.35,10.34,-0.50999999
66027.2,3.0,288.7189,101.8797,12.8571,7.3714,-9.3723,-4.0017,10.1908,-0.0926,0.3626,-0.054000000000000006,10.34,10.33,-0.47999999
66027.24,3.0,288.4062,101.7472,12.8571,7.1143,-9.3816,-3.9754,10.189,-0.2777,0.7869,-0.054000000000000006,10.35,10.34,-0.44999999
66027.27,3.0,288.0938,101.616,12.3429,6.9429,-9.3721,-3.9369,10.1654,0.2854,1.1571,-0.7097,10.36,10.35,-0.44999999
66027.3,3.0,287.7825,101.4864,12.3429,7.0287,-9.341,-3.8865,10.1173,0.9334,1.5119999999999998,-1.4426,10.38,10.37,-0.44
66027.34,3.0,287.4725,101.359,12.3429,7.0286,-9.2985,-3.8247,10.0545,1.2729,1.8514,-1.8823,10.38,10.37,-0.41
66027.37,3.0,287.1643,101.2336,12.3429,7.1143,-9.2458,-3.7615,9.9818,1.5814,1.8977,-2.1831,10.37,10.36,-0.36000001
66027.4,3.0,286.8582,101.1103,12.3429,7.2857,-9.1826,-3.6982,9.8992,1.8977,1.8977,-2.4686,10.37,10.37,-0.36000001
66027.44,3.0,286.5552,100.9889,12.3429,7.3714,-9.0915,-3.6411,9.7935,2.7309,1.7126,-3.1706,10.37,10.37,-0.31
66027.47,3.0,286.2552,100.8692,12.3429,7.2,-8.9992,-3.5913,9.6894,2.7694,1.4966,-3.1243,10.4,10.39,-0.34999999
66027.5,3.0,285.958,100.7508,12.3429,7.0286,-8.9175,-3.5529,9.5991,2.4531,1.1494,-2.7077,10.4,10.39,-0.31999999
66027.54,3.0,285.6628,100.6332,12.3429,7.1143,-8.8547,-3.5288,9.532,1.8823,0.7251,-2.0134,10.41,10.4,-0.34
66027.57,3.0,285.3686,100.5158,12.3429,7.0286,-8.8267,-3.5203,9.5027,0.8409,0.2546,-0.8717,10.4,10.39,-0.27000001
66027.6,3.0,285.0744,100.3983,12.3429,6.9429,-8.8257,-3.5244,9.5032,0.0309,-0.1234,0.0154,10.41,10.4,-0.28999999
66027.64,3.0,284.7794,100.2803,12.3429,6.9429,-8.8491,-3.5424,9.5318,-0.7020000000000001,-0.54,0.8486,10.41,10.4,-0.23999999
66027.67,3.0,284.4829,100.1612,12.3429,6.7714,-8.8943,-3.5702,9.584,-1.3577,-0.8331,1.5737,10.43,10.43,-0.28
66027.7,3.0,284.1843,100.0412,12.8571,6.7715,-8.9578,-3.6015,9.6547,-1.9054,-0.9411,2.1214,10.44,10.44,-0.25
66027.74,3.0,283.8832,99.92,12.8571,6.8571,-9.0337,-3.6357,9.7377,-2.2757,-1.026,2.4917,10.45,10.45,-0.25999999
66027.77,3.0,283.5796,99.7978,12.8571,6.7714,-9.1085,-3.6666,9.8187,-2.2449,-0.9257,2.43,10.44,10.44,-0.20999999
66027.8,3.0,283.2733,99.6746,12.8571,6.9429,-9.1893,-3.6951,9.9044,-2.4223,-0.8563,2.5689,10.45,10.45,-0.20999999
66027.84,3.0,282.9641,99.5506,13.3714,7.0286,-9.2751,-3.7201,9.9933,-2.5766,-0.7483,2.6691,10.45,10.45,-0.18000001
66027.87,3.0,282.652,99.4258,13.3714,7.1143,-9.3633,-3.7432,10.0839,-2.6460000000000004,-0.6943,2.7154,10.48,10.47,-0.22
66027.9,3.0,282.3371,99.3003,13.3714,7.0286,-9.4487,-3.7664,10.1718,-2.5611,-0.6943,2.6383,10.48,10.48,-0.2
66027.94,3.0,282.0198,99.174,12.8571,6.9429,-9.5184,-3.7877,10.2443,-2.0906,-0.6403,2.1754,10.49,10.49,-0.2
66027.97,3.0,281.7005,99.0467,13.3714,7.0287,-9.5793,-3.8188,10.3125,-1.8283,-0.9334,2.0443,10.48,10.48,-0.16
66028.0,3.0,281.3795,98.9184,13.3714,6.9429,-9.63,-3.851,10.3713,-1.5197,-0.9643,1.7666,10.48,10.48,-0.13
66028.04,3.0,281.0575,98.7887,13.3714,7.0286,-9.6588,-3.8906,10.413,-0.8640000000000001,-1.188,1.242,10.5,10.5,-0.12
66028.07,3.0,280.735,98.6575,12.8571,7.0286,-9.6753,-3.9343,10.4446,-0.4937,-1.3114,0.9489,10.51,10.51,-0.15000001
66028.1,3.0,280.4123,98.5249,12.3429,7.2857,-9.6794,-3.9793,10.4655,-0.1234,-1.35,0.6249,10.53,10.52,-0.16
66028.14,3.0,280.0903,98.3907,12.3429,7.3714,-9.6616,-4.0271,10.4673,0.5323,-1.4349,0.054000000000000006,10.53,10.53,-0.15000001
66028.17,3.0,279.7692,98.2547,12.3429,7.3714,-9.6339,-4.0803,10.4624,0.8331,-1.5969,-0.1466,10.53,10.53,-0.14
66028.2,3.0,279.4493,98.1169,12.8571,7.3714,-9.5973,-4.132,10.449000000000002,1.0954,-1.5506,-0.4011,10.53,10.53,-0.1
66028.24,3.0,279.1311,97.9776,12.8571,7.2857,-9.5444,-4.1806,10.4199,1.5891,-1.4580000000000002,-0.8794,10.54,10.54,-0.12
66028.27,3.0,278.8148,97.8366,13.3714,7.3714,-9.4886,-4.2292,10.3883,1.6740000000000002,-1.4580000000000002,-0.9411,10.54,10.54,-0.1
66028.3,3.0,278.5004,97.6942,13.3714,7.2,-9.4335,-4.2719,10.3557,1.6509,-1.2806,-0.9797,10.56,10.56,-0.13
66028.34,3.0,278.1876,97.5507,13.3714,7.2,-9.3819,-4.3053,10.3225,1.5506,-1.0029,-0.9951,10.56,10.56,-0.11
66028.37,3.0,277.8765,97.4066,12.8571,7.2,-9.3335,-4.3221,10.2857,1.4503,-0.5014,-1.1109,10.58,10.58,-0.13
66028.4,3.0,277.5672,97.2627,13.3714,7.0286,-9.2798,-4.3164,10.2345,1.6123,0.1697,-1.5351,10.58,10.58,-0.09000000400000001
66028.44,3.0,277.2592,97.12,12.8571,7.0286,-9.2404,-4.2819,10.1844,1.1803,1.0337,-1.5043,10.6,10.6,-0.12
66028.47,3.0,276.9527,96.9795,12.3429,6.9429,-9.1959,-4.2156,10.1163,1.3346,1.9903,-2.0443,10.6,10.6,-0.1
66028.5,3.0,276.6475,96.8419,12.8571,7.0286,-9.1558,-4.1289,10.0437,1.2034,2.5997,-2.1677,10.61,10.61,-0.09000000400000001
66028.54,3.0,276.3434,96.7077,12.8571,7.1143,-9.1203,-4.0243,9.9687,1.0646,3.1397,-2.2526,10.61,10.61,-0.09000000400000001
66028.57,3.0,276.0408,96.5773,12.8571,7.2,-9.0802,-3.9111,9.8866,1.2034,3.3943,-2.4609,10.61,10.61,-0.09000000400000001
66028.6,3.0,275.7391,96.4507,12.8571,7.2,-9.0489,-3.7993,9.8141,0.9411,3.3557,-2.1831,10.62,10.62,-0.11
66028.64,3.0,275.4382,96.3276,12.8571,7.3714,-9.0293,-3.6915,9.7547,0.5863,3.2323,-1.7819999999999998,10.62,10.62,-0.09000000400000001
66028.67,3.0,275.1373,96.2079,12.8571,7.3714,-9.0249,-3.5915,9.7133,0.1311,3.0009,-1.242,10.64,10.64,-0.13
66028.7,3.0,274.8361,96.0913,12.8571,7.2857,-9.0357,-3.4984,9.6894,-0.324,2.7926,-0.7174,10.64,10.64,-0.11
66028.74,3.0,274.5341,95.9773,12.8571,7.3714,-9.0625,-3.4192,9.6861,-0.8023,2.376,-0.1003,10.66,10.66,-0.14
66028.77,3.0,274.2309,95.8656,12.8571,7.4571,-9.0959,-3.3531,9.6943,-1.0029,1.9826,0.2469,10.67,10.67,-0.079999998
66028.8,3.0,273.9259,95.7555,12.8571,7.5429,-9.1481,-3.3025,9.7259,-1.5659999999999998,1.5197,0.9489,10.66,10.66,-0.09000000400000001
66028.84,3.0,273.6182,95.6465,13.3714,7.3714,-9.2307,-3.2688,9.7923,-2.4763,1.0106,1.9903,10.69,10.69,-0.079999998
66028.87,3.0,273.3075,95.5378,13.3714,7.3714,-9.3227,-3.2616,9.8769,-2.7617,0.21600000000000005,2.5303,10.69,10.69,-0.079999998
66028.9,3.0,272.9928,95.4288,13.3714,7.4572,-9.4402,-3.2703,9.9908,-3.5254,-0.2623,3.4174,10.71,10.71,-0.13
66028.94,3.0,272.6739,95.3188,13.3714,7.4571,-9.5665,-3.2984,10.1191,-3.7877,-0.8409,3.8571,10.72,10.72,-0.09000000400000001
66028.97,3.0,272.3511,95.2075,13.3714,7.4571,-9.684,-3.3408,10.2441,-3.5254,-1.2729,3.7491,10.73,10.73,-0.1
66029.0,3.0,272.0246,95.0944,13.3714,7.3714,-9.7959,-3.3938,10.367,-3.3557,-1.5891,3.6874,10.73,10.73,-0.1
66029.04,3.0,271.6948,94.9793,13.3714,7.2,-9.8949,-3.4524,10.4799,-2.97,-1.7589,3.3866,10.75,10.75,-0.12
66029.07,3.0,271.3626,94.8622,13.3714,7.2857,-9.9656,-3.5136,10.5668,-2.1214,-1.836,2.6074,10.74,10.74,-0.1
66029.1,3.0,271.0291,94.7431,12.8571,7.2,-10.0044,-3.5707,10.6226,-1.1649,-1.7126,1.6740000000000002,10.76,10.76,-0.09000000400000001
66029.14,3.0,270.695,94.6225,12.8571,7.2,-10.0219,-3.6177,10.655,-0.5246,-1.4117,0.972,10.77,10.76,-0.12
66029.17,3.0,270.3611,94.5009,13.1143,7.2429,-10.0173,-3.6481,10.6609,0.1389,-0.9103,0.1774,10.77,10.77,-0.1
66029.2,3.0,270.0284,94.3784,13.0714,7.2001,-9.981,-3.6756,10.6362,1.0877,-0.8254,-0.7406,10.79,10.78,-0.1
66029.24,3.0,269.6979,94.2549,13.1143,7.3287,-9.9172,-3.7052,10.5868,1.9131,-0.8871,-1.4889,10.79,10.79,-0.1
66029.27,3.0,269.3699,94.1305,13.1143,7.4571,-9.8396,-3.734,10.5243,2.3297,-0.8640000000000001,-1.8746,10.81,10.81,-0.1
66029.3,3.0,269.0447,94.0051,13.1571,7.5857,-9.7552,-3.7605,10.4549,2.5303,-0.7946,-2.0829,10.82,10.82,-0.14
66029.34,3.0,268.7226,93.8789,13.2857,7.5857,-9.6639,-3.7867,10.3793,2.7386,-0.7869,-2.268,10.84,10.83,-0.11
66029.37,3.0,268.4034,93.7517,13.3286,7.7143,-9.5745,-3.8147,10.3065,2.6846,-0.8409,-2.1909,10.84,10.84,-0.13
66029.4,3.0,268.0869,93.6238,13.0714,7.6714,-9.4953,-3.8391,10.242,2.376,-0.7329,-1.9286,10.85,10.85,-0.12
66029.44,3.0,267.7722,93.4953,12.8571,7.3714,-9.44,-3.8543,10.1965,1.6586,-0.4551,-1.3654,10.85,10.85,-0.12
66029.47,3.0,267.4593,93.3665,12.8571,7.2,-9.3878,-3.8631,10.1515,1.5659999999999998,-0.2623,-1.35,10.87,10.87,-0.14
66029.5,3.0,267.1476,93.2376,12.8571,7.2,-9.3502,-3.8664,10.1181,1.1263,-0.1003,-1.0029,10.88,10.88,-0.12
66029.54,3.0,266.8367,93.109,12.8571,6.9429,-9.3284,-3.8587,10.0949,0.6557,0.2314,-0.6943,10.88,10.88,-0.13
66029.57,3.0,266.526,92.981,12.8571,6.8571,-9.3207,-3.8394,10.0805,0.2314,0.5786,-0.4320000000000001,10.89,10.89,-0.13
66029.6,3.0,266.2152,92.854,12.6857,6.9429,-9.3255,-3.8121,10.0746,-0.1466,0.8177,-0.1774,10.9,10.9,-0.1
66029.64,3.0,265.904,92.728,12.5143,6.9429,-9.3335,-3.7792,10.0697,-0.2391,0.9874,-0.1543,10.91,10.91,-0.12
66029.67,3.0,265.5926,92.6032,12.3429,7.0286,-9.3443,-3.744,10.0664,-0.324,1.0569,-0.0926,10.93,10.93,-0.12
66029.7,3.0,265.2803,92.4797,12.3429,6.9429,-9.369,-3.7057,10.0751,-0.7406,1.1494,0.2623,10.95,10.95,-0.14
66029.74,3.0,264.9671,92.3575,12.5571,7.0286,-9.3957,-3.6658,10.0857,-0.8023,1.1957,0.3086,10.96,10.96,-0.12
66029.77,3.0,264.6525,92.2366,12.3857,7.2,-9.4382,-3.6244,10.1101,-1.2729,1.242,0.7406,10.97,10.97,-0.11
66029.8,3.0,264.3359,92.1171,12.3,7.2857,-9.4971,-3.5851,10.1512,-1.7666,1.1803,1.2343,10.98,10.98,-0.14
66029.84,3.0,264.0165,91.9989,12.3429,7.2857,-9.5814,-3.5475,10.2171,-2.5303,1.1263,1.9749,10.99,10.99,-0.1
66029.87,3.0,263.694,91.8819,12.3429,7.4572,-9.6763,-3.511,10.2937,-2.8466,1.0954,2.2989,11.0,10.99,-0.12
66029.9,3.0,263.3678,91.7661,12.8571,7.7143,-9.7848,-3.4725,10.3827,-3.2554,1.1571,2.6769,11.0,11.0,-0.15000001
66029.94,3.0,263.038,91.6519,12.6001,7.6286,-9.8951,-3.4277,10.4719,-3.3094,1.3423,2.6769,11.0,11.0,-0.11
66029.97,3.0,262.704,91.5391,12.8571,7.4142,-10.0203,-3.3812,10.5755,-3.7569,1.3963,3.1011,11.01,11.0,-0.15000001
66030.0,3.0,262.3654,91.428,13.0285,7.3287,-10.1561,-3.3351,10.6897,-4.0731,1.3809,3.4251,11.02,11.02,-0.13
66030.04,3.0,262.0226,91.3183,12.2571,7.2857,-10.2862,-3.2909,10.7997,-3.9034,1.3269,3.3017,11.03,11.03,-0.13
66030.07,3.0,261.6759,91.2099,12.6857,7.2,-10.3983,-3.2513,10.8949,-3.3634,1.188,2.8466,11.05,11.05,-0.15000001
66030.1,3.0,261.3268,91.1027,12.3857,6.8571,-10.4734,-3.2166,10.9563,-2.2526,1.0414,1.8437,11.06,11.05,-0.12
66030.14,3.0,260.9759,90.9963,13.0286,6.9429,-10.5285,-3.1924,11.0019,-1.6509,0.7251,1.3654,11.07,11.07,-0.14
66030.17,3.0,260.624,90.89,12.8571,7.1142,-10.5562,-3.1886,11.0273,-0.8331,0.1157,0.7637,11.08,11.08,-0.14
66030.2,3.0,260.272,90.7833,12.8571,6.9429,-10.5588,-3.2012,11.0335,-0.0771,-0.378,0.1851,11.09,11.09,-0.12
66030.24,3.0,259.9205,90.6756,13.0286,6.8571,-10.5457,-3.2305,11.0294,0.3934,-0.8794,-0.1234,11.1,11.1,-0.14
66030.27,3.0,259.57,90.5664,13.0286,7.1143,-10.5159,-3.2765,11.0145,0.8949,-1.3809,-0.4474,11.11,11.11,-0.12
66030.3,3.0,259.2212,90.4552,13.2857,7.0286,-10.4649,-3.3367,10.9841,1.5274,-1.8051,-0.9103,11.11,11.11,-0.11
66030.34,3.0,258.8744,90.3417,12.9429,7.0286,-10.4027,-3.4033,10.9453,1.8669,-1.998,-1.1649,11.13,11.13,-0.14
66030.37,3.0,258.5298,90.2259,13.0286,7.1143,-10.3374,-3.4737,10.9054,1.9594,-2.1137,-1.1957,11.13,11.13,-0.12
